row index,Country,Project,Status,Location Lat,Location Long,Mine Type,Company,Economic Mineralogy,Principal Process,Column 9,Mt,Column 11,Column 12
290,Russia,Lovnozerskoe,Deposit,,,,unknown,,,Inferred,20.863,%Ni,0.88
291,Finland,Luikonlahti-Hoikka,Deposit,,,,unknown,,,Inferred,0.2,%Cu,0.5
291,Finland,Luikonlahti-Hoikka,Deposit,,,,unknown,,,Inferred,0.2,%Ni,0.15
291,Finland,Luikonlahti-Hoikka,Deposit,,,,unknown,,,Inferred,0.2,%Co,0.04
292,Russia,Lunges,Deposit,,,,unknown,,,Inferred,0.56,%Cu,0.15
292,Russia,Lunges,Deposit,,,,unknown,,,Inferred,0.56,%Ni,0.38
293,Canada,Lynn Lake,Deposit,,,,"Corazon Mining, Victory Nickel",,,Indicated,1.899,%Cu,0.33
293,Canada,Lynn Lake,Deposit,,,,"Corazon Mining, Victory Nickel",,,Indicated,1.899,%Ni,0.7
293,Canada,Lynn Lake,Deposit,,,,"Corazon Mining, Victory Nickel",,,Indicated,1.899,%Co,0.034
293,Canada,Lynn Lake,Deposit,,,,"Corazon Mining, Victory Nickel",,,Inferred,2.403,%Cu,0.35
293,Canada,Lynn Lake,Deposit,,,,"Corazon Mining, Victory Nickel",,,Inferred,2.403,%Ni,0.86
293,Canada,Lynn Lake,Deposit,,,,"Corazon Mining, Victory Nickel",,,Inferred,2.403,%Co,0.034
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Measured,11.7,%Cu,0.004
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Measured,11.7,g/t Au,0.02
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Measured,11.7,%Ni,0.015
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Measured,11.7,g/t Pt,3.3700000000000006
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Measured,11.7,g/t Pd,1.52
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Measured,11.7,g/t Rh,0.68
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Indicated,71.7,%Cu,0.027
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Indicated,71.7,g/t Au,0.08
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Indicated,71.7,%Ni,0.08
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Indicated,71.7,g/t Pt,2.57
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Indicated,71.7,g/t Pd,1.15
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Indicated,71.7,g/t Rh,0.37
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Inferred,97.9,%Cu,0.025
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Inferred,97.9,g/t Au,0.08
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Inferred,97.9,%Ni,0.081
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Inferred,97.9,g/t Pt,2.83
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Inferred,97.9,g/t Pd,1.26
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Inferred,97.9,g/t Rh,0.4
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Probable,28.5,%Cu,0.004
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Probable,28.5,g/t Au,0.02016
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Probable,28.5,%Ni,0.015
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Probable,28.5,g/t Pt,3.03912
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Probable,28.5,g/t Pd,1.37088
294,South Africa,Magazynskraal-Sedibelo East,,,,,"Sedibelo Pt Mines, Bakgatla",,,Probable,28.5,g/t Rh,0.6148799999999999
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Indicated,7.2,%Cu,0.13
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Indicated,7.2,%Ni,0.61
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Indicated,7.2,%Co,0.01
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Indicated,7.2,g/t Pt,0.1
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Indicated,7.2,g/t Pd,0.36
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Inferred,0.673,%Cu,0.08
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Inferred,0.673,%Ni,0.27
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Inferred,0.673,%Co,0.02
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Inferred,0.673,g/t Pt,0.05
295,Canada,Makwa (Maskwa),Deposit,,,,Grid Metals,,,Inferred,0.673,g/t Pd,0.14
296,Russia,Malaya Pana-North Reef (Kiyevay),Deposit,,,,OAO Pana PGM,,,Inferred,13.8407,%Cu,0.14
296,Russia,Malaya Pana-North Reef (Kiyevay),Deposit,,,,OAO Pana PGM,,,Inferred,13.8407,g/t Au,0.143
296,Russia,Malaya Pana-North Reef (Kiyevay),Deposit,,,,OAO Pana PGM,,,Inferred,13.8407,%Ni,0.121
296,Russia,Malaya Pana-North Reef (Kiyevay),Deposit,,,,OAO Pana PGM,,,Inferred,13.8407,g/t Pt,0.527
296,Russia,Malaya Pana-North Reef (Kiyevay),Deposit,,,,OAO Pana PGM,,,Inferred,13.8407,g/t Pd,3.217
297,PNG,Mambare,Deposit,-8.774066666666666,147.7409,OC,"Direct Nickel-50%, Regency Mines-50%",,DNI?,Inferred,162.5,%Ni,0.94
297,PNG,Mambare,Deposit,-8.774066666666666,147.7409,OC,"Direct Nickel-50%, Regency Mines-50%",,DNI?,Inferred,162.5,%Co,0.09
298,Philippines,Manicani,Care & Maint.,,,OC,Nickel Asia Corp,,DSO,Inferred,34.31,%Ni,1.11
299,Turkey,Manisa Gördes,Operating,,,,META Nikel Kobalt,,HPAL,Inferred,70,%Ni,1
300,Turkey,Manisa-Turgutlu Çaldağ,Deposit,,,,unknown,,HL,Inferred,33.2,%Ni,1.13
301,Philippines,Manticao,Deposit,,,OC,NiHAO Mineral Resources Int'l,,DSO,Measured,0.4272,%Ni,1.11
301,Philippines,Manticao,Deposit,,,OC,NiHAO Mineral Resources Int'l,,DSO,Measured,0.4272,%Co,0.05
301,Philippines,Manticao,Deposit,,,OC,NiHAO Mineral Resources Int'l,,DSO,Measured,0.4272,%Fe,23
301,Philippines,Manticao,Deposit,,,OC,NiHAO Mineral Resources Int'l,,DSO,Indicated,0.6324,%Ni,1
301,Philippines,Manticao,Deposit,,,OC,NiHAO Mineral Resources Int'l,,DSO,Indicated,0.6324,%Co,0.04
301,Philippines,Manticao,Deposit,,,OC,NiHAO Mineral Resources Int'l,,DSO,Indicated,0.6324,%Fe,22.11
302,Canada,Marbridge-Cubric,Deposit,,,,Class 1 Nickel,,,Inferred,0.2,%Ni,0.85
303,Philippines,Marcventures-BRC,Operating,,,OC,Marcventures Holdings,,DSO,Measured,2.823,%Ni,1.13
303,Philippines,Marcventures-BRC,Operating,,,OC,Marcventures Holdings,,DSO,Measured,2.823,%Fe,39.49
303,Philippines,Marcventures-BRC,Operating,,,OC,Marcventures Holdings,,DSO,Measured,2.823,%H2O,37.98483395798832
303,Philippines,Marcventures-BRC,Operating,,,OC,Marcventures Holdings,,DSO,Indicated,7.115,%Ni,1.04
303,Philippines,Marcventures-BRC,Operating,,,OC,Marcventures Holdings,,DSO,Indicated,7.115,%Fe,33.19
303,Philippines,Marcventures-BRC,Operating,,,OC,Marcventures Holdings,,DSO,Indicated,7.115,%H2O,37.994827929182414
303,Philippines,Marcventures-BRC,Operating,,,OC,Marcventures Holdings,,DSO,Inferred,3.117,%Ni,0.95
303,Philippines,Marcventures-BRC,Operating,,,OC,Marcventures Holdings,,DSO,Inferred,3.117,%Fe,37.95
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Measured,8.94,%Cu,0.035
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Measured,8.94,g/t Au,0.08941473999999999
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Measured,8.94,%Ni,0.082
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Measured,8.94,g/t Pt,2.5079154
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Measured,8.94,g/t Pd,2.2111462
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Measured,8.94,g/t Rh,0.45153944
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Indicated,6.95,%Cu,0.015
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Indicated,6.95,g/t Au,0.03722781
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Indicated,6.95,%Ni,0.056
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Indicated,6.95,g/t Pt,1.0441700999999999
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Indicated,6.95,g/t Pd,0.9206103
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Indicated,6.95,g/t Rh,0.18799836
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Probable,4.55781,%Cu,0.02914859532982291
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Probable,4.55781,g/t Au,0.067996
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Probable,4.55781,%Ni,0.11240231217618901
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Probable,4.55781,g/t Pt,1.90716
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Probable,4.55781,g/t Pd,1.68148
304,South Africa,Mareesburg,,,,,Eastern Pt,,,Probable,4.55781,g/t Rh,0.343376
305,Puerto Rico,Maricao,Deposit,,,,unknown,,,Inferred,9.61632,%Ni,1.0328301886792453
305,Puerto Rico,Maricao,Deposit,,,,unknown,,,Inferred,9.61632,%Co,0.10528301886792454
305,Puerto Rico,Maricao,Deposit,,,,unknown,,,Inferred,9.61632,%Cr,0.6322641509433963
305,Puerto Rico,Maricao,Deposit,,,,unknown,,,Inferred,9.61632,%Fe,25.959433962264146
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Measured,41.21951219512195,%Cu,0.04192204500897988
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Measured,41.21951219512195,g/t Au,0.11830024688183685
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Measured,41.21951219512195,%Ni,0.1496618610001711
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Measured,41.21951219512195,g/t Pt,2.9807424278466153
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Measured,41.21951219512195,g/t Pd,1.345194654754181
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Measured,41.21951219512195,g/t Rh,0.412469867983099
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Measured,41.21951219512195,g/t Ru,0.7123931065189394
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Measured,41.21951219512195,g/t Ir,0.16511935921815282
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Indicated,448.17073170731715,%Cu,0.047858752859494494
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Indicated,448.17073170731715,g/t Au,0.13637585901501129
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Indicated,448.17073170731715,%Ni,0.15804702543942561
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Indicated,448.17073170731715,g/t Pt,3.0244988103390766
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Indicated,448.17073170731715,g/t Pd,1.3588634576408731
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Indicated,448.17073170731715,g/t Rh,0.38528676780752713
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Indicated,448.17073170731715,g/t Ru,0.682110258314337
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Indicated,448.17073170731715,g/t Ir,0.15242641278390434
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Inferred,174.8780487804878,%Cu,0.0460505337594987
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Inferred,174.8780487804878,g/t Au,0.1344426792077984
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Inferred,174.8780487804878,%Ni,0.14536417897999226
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Inferred,174.8780487804878,g/t Pt,2.9999942299113873
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Inferred,174.8780487804878,g/t Pd,1.3460010755739806
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Inferred,174.8780487804878,g/t Rh,0.3975906468685136
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Inferred,174.8780487804878,g/t Ru,0.6906370018457302
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Inferred,174.8780487804878,g/t Ir,0.15356300629004638
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Proven,18.78048780487805,%Cu,0.03974572461373875
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Proven,18.78048780487805,g/t Au,0.0853540368831169
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Proven,18.78048780487805,%Ni,0.14658796805375993
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Proven,18.78048780487805,g/t Pt,2.406910168181818
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Proven,18.78048780487805,g/t Pd,1.097083637012987
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Proven,18.78048780487805,g/t Rh,0.35463405246753255
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Proven,18.78048780487805,g/t Ru,0.6087609564285714
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Proven,18.78048780487805,g/t Ir,0.14019707064935064
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Probable,264.75609756097566,%Cu,0.03432687600173008
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Probable,264.75609756097566,g/t Au,0.08369007708856434
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Probable,264.75609756097566,%Ni,0.13893424180897254
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Probable,264.75609756097566,g/t Pt,2.4052624669237512
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Probable,264.75609756097566,g/t Pd,1.1512607897369789
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Probable,264.75609756097566,g/t Rh,0.35214145811532527
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Probable,264.75609756097566,g/t Ru,0.5659952348967444
306,South Africa,Marikana (Lonmin),,,,,Lonmin,,,Probable,264.75609756097566,g/t Ir,0.13766484105959487
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Measured,27.2,%Cu,0.01554223366330867
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Measured,27.2,g/t Au,0.035934696
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Measured,27.2,%Ni,0.11240231217618901
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Measured,27.2,g/t Pt,1.94506445
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Measured,27.2,g/t Pd,0.97660031
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Measured,27.2,g/t Rh,0.332400544
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Indicated,9.4,%Cu,0.01554223366330867
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Indicated,9.4,g/t Au,0.040959
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Indicated,9.4,%Ni,0.11240231217618901
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Indicated,9.4,g/t Pt,2.21701875
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Indicated,9.4,g/t Pd,1.11314625
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Indicated,9.4,g/t Rh,0.378876
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Inferred,5,%Cu,0.01554223366330867
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Inferred,5,g/t Au,0.032221080000000006
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Inferred,5,%Ni,0.11240231217618901
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Inferred,5,g/t Pt,1.74405475
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Inferred,5,g/t Pd,0.8756750500000001
307,South Africa,Marikana (PSA),,,,,"Anglo Am Pt, Sibanye-Stillwater",,,Inferred,5,g/t Rh,0.29804912
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Measured,11.68,%Ni,0.99
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Measured,11.68,%Co,0.06
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Measured,11.68,%Fe,11.4
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Indicated,42.96,%Ni,0.91
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Indicated,42.96,%Co,0.06
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Indicated,42.96,%Fe,11.9
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Inferred,16.26,%Ni,0.88
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Inferred,16.26,%Co,0.06
308,Australia,Marlborough Group,Deposit,,,OC,Gladstone Pacific Nickel (?),,HPAL?,Inferred,16.26,%Fe,11.8
309,Australia,Marshall Pool,Deposit,,,OC,unknown,,HPAL,Measured,137,%Ni,0.7
309,Australia,Marshall Pool,Deposit,,,OC,unknown,,HPAL,Measured,137,%Co,0.039
309,Australia,Marshall Pool,Deposit,,,OC,unknown,,HPAL,Indicated,168,%Ni,0.68
309,Australia,Marshall Pool,Deposit,,,OC,unknown,,HPAL,Indicated,168,%Co,0.041
310,South Africa,Marula,,,,,Impala Pt,,,Measured,84.3,%Cu,0.05661921708185053
310,South Africa,Marula,,,,,Impala Pt,,,Measured,84.3,g/t Au,0.17425822064056937
310,South Africa,Marula,,,,,Impala Pt,,,Measured,84.3,%Ni,0.10510083036773428
310,South Africa,Marula,,,,,Impala Pt,,,Measured,84.3,g/t Pt,2.625879430604982
310,South Africa,Marula,,,,,Impala Pt,,,Measured,84.3,g/t Pd,2.173710177935943
310,South Africa,Marula,,,,,Impala Pt,,,Measured,84.3,g/t Rh,0.3903086120996441
310,South Africa,Marula,,,,,Impala Pt,,,Measured,84.3,g/t Ru,0.582597153024911
310,South Africa,Marula,,,,,Impala Pt,,,Measured,84.3,g/t Ir,0.1655417793594306
310,South Africa,Marula,,,,,Impala Pt,,,Indicated,30,%Cu,0.04279999999999999
310,South Africa,Marula,,,,,Impala Pt,,,Indicated,30,g/t Au,0.1350733333333333
310,South Africa,Marula,,,,,Impala Pt,,,Indicated,30,%Ni,0.08546666666666666
310,South Africa,Marula,,,,,Impala Pt,,,Indicated,30,g/t Pt,2.68036
310,South Africa,Marula,,,,,Impala Pt,,,Indicated,30,g/t Pd,2.405333333333333
310,South Africa,Marula,,,,,Impala Pt,,,Indicated,30,g/t Rh,0.46384666666666663
310,South Africa,Marula,,,,,Impala Pt,,,Indicated,30,g/t Ru,0.6744066666666666
310,South Africa,Marula,,,,,Impala Pt,,,Indicated,30,g/t Ir,0.1997266666666667
310,South Africa,Marula,,,,,Impala Pt,,,Inferred,11.600000000000001,%Cu,0.06034482758620689
310,South Africa,Marula,,,,,Impala Pt,,,Inferred,11.600000000000001,g/t Au,0.1709896551724138
310,South Africa,Marula,,,,,Impala Pt,,,Inferred,11.600000000000001,%Ni,0.11724137931034483
310,South Africa,Marula,,,,,Impala Pt,,,Inferred,11.600000000000001,g/t Pt,2.53907724137931
310,South Africa,Marula,,,,,Impala Pt,,,Inferred,11.600000000000001,g/t Pd,2.0909958620689655
310,South Africa,Marula,,,,,Impala Pt,,,Inferred,11.600000000000001,g/t Rh,0.3735965517241379
310,South Africa,Marula,,,,,Impala Pt,,,Inferred,11.600000000000001,g/t Ru,0.5586972413793103
310,South Africa,Marula,,,,,Impala Pt,,,Inferred,11.600000000000001,g/t Ir,0.1582793103448276
310,South Africa,Marula,,,,,Impala Pt,,,Proven,2.8,%Cu,0.02
310,South Africa,Marula,,,,,Impala Pt,,,Proven,2.8,g/t Au,0.0528
310,South Africa,Marula,,,,,Impala Pt,,,Proven,2.8,%Ni,0.04
310,South Africa,Marula,,,,,Impala Pt,,,Proven,2.8,g/t Pt,2.01168
310,South Africa,Marula,,,,,Impala Pt,,,Proven,2.8,g/t Pd,2.01696
310,South Africa,Marula,,,,,Impala Pt,,,Proven,2.8,g/t Rh,0.4224
310,South Africa,Marula,,,,,Impala Pt,,,Proven,2.8,g/t Ru,0.5966400000000001
310,South Africa,Marula,,,,,Impala Pt,,,Proven,2.8,g/t Ir,0.18480000000000002
310,South Africa,Marula,,,,,Impala Pt,,,Probable,19.5,%Cu,0.02
310,South Africa,Marula,,,,,Impala Pt,,,Probable,19.5,g/t Au,0.0483
310,South Africa,Marula,,,,,Impala Pt,,,Probable,19.5,%Ni,0.05
310,South Africa,Marula,,,,,Impala Pt,,,Probable,19.5,g/t Pt,1.8402299999999998
310,South Africa,Marula,,,,,Impala Pt,,,Probable,19.5,g/t Pd,1.8450600000000001
310,South Africa,Marula,,,,,Impala Pt,,,Probable,19.5,g/t Rh,0.3864
310,South Africa,Marula,,,,,Impala Pt,,,Probable,19.5,g/t Ru,0.54579
310,South Africa,Marula,,,,,Impala Pt,,,Probable,19.5,g/t Ir,0.16905
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Measured,158.05847953216374,%Cu,0.04059795674829352
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Measured,158.05847953216374,g/t Au,0.14943690360130235
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Measured,158.05847953216374,%Ni,0.1477916834409066
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Measured,158.05847953216374,g/t Pt,2.791875069509398
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Measured,158.05847953216374,g/t Pd,1.4293515323464554
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Measured,158.05847953216374,g/t Rh,0.3598952825193133
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Indicated,191.12280701754383,%Cu,0.043611616243099526
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Indicated,191.12280701754383,g/t Au,0.14836226488980137
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Indicated,191.12280701754383,%Ni,0.15204825645479994
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Indicated,191.12280701754383,g/t Pt,1.5520134426094139
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Indicated,191.12280701754383,g/t Pd,0.8129793743267681
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Indicated,191.12280701754383,g/t Rh,0.12185858504972867
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Inferred,33.89473684210526,%Cu,0.09242958399360128
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Inferred,33.89473684210526,g/t Au,0.0630068937826087
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Inferred,33.89473684210526,%Ni,0.19547316805783027
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Inferred,33.89473684210526,g/t Pt,0.5665325743478261
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Inferred,33.89473684210526,g/t Pd,0.29925627198260873
311,South Africa,Maseve-1 / 3,,,,,Royal Bafokeng Platinum,,,Inferred,33.89473684210526,g/t Rh,0.033880862092
312,Philippines,Masinloc,Deposit,,,OC,unknown,,DSO?,Inferred,24,%Ni,1.68
313,Russia,Maslovskoye,Depsoit,,,,Norilsk Nickel,,,Indicated,206.8,%Cu,0.5
313,Russia,Maslovskoye,Depsoit,,,,Norilsk Nickel,,,Indicated,206.8,g/t Au,0.2
313,Russia,Maslovskoye,Depsoit,,,,Norilsk Nickel,,,Indicated,206.8,%Ni,0.3
313,Russia,Maslovskoye,Depsoit,,,,Norilsk Nickel,,,Indicated,206.8,%Co,0.01
313,Russia,Maslovskoye,Depsoit,,,,Norilsk Nickel,,,Indicated,206.8,g/t Pt,2
313,Russia,Maslovskoye,Depsoit,,,,Norilsk Nickel,,,Indicated,206.8,g/t Pd,5
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Measured,291.4,%Cu,0.63
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Measured,291.4,g/t Au,0.06900512702078523
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Measured,291.4,g/t Ag,1.8313297921478058
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Measured,291.4,%Ni,0.2
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Measured,291.4,%Co,0.009458482217090069
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Measured,291.4,g/t Pt,0.1283835103926097
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Measured,291.4,g/t Pd,0.29256083140877603
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Indicated,818.3,%Cu,0.57
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Indicated,818.3,g/t Au,0.06900512702078523
314,USA,Maturi (incl. Nokomis),Deposit,47.8,-91.8,,Antofagasta (through Twin Metals),,,Indicated,818.3,g/t Ag,1.8313297921478058
