deposit_no,deposit_name,country,longdd,latdd,tonnage,tonnage_unit,category,commodity,grade,grade_unit,cutoff_grade,cutoff_grade_unit,year
593,Arouca; Regoufe,Portugal,-8.05,40.8833333333333,,,,W,,,,,
593,Arouca; Regoufe,Portugal,-8.05,40.8833333333333,,,,Sn,,,,,
594,Bejanca,Portugal,-8.02222222222222,40.7125,,,,Sn,,,,,
595,Borralha,Portugal,-7.81666666666667,41.6833333333333,700000.0,metric tons,,WO3,0.47,percent,,,1983
595,Borralha,Portugal,-7.81666666666667,41.6833333333333,700000.0,metric tons,,WO3,0.47,percent,,,1983
596,Covas; Valdarcas,Portugal,-8.70555555555556,41.7069444444444,233000.0,metric tons,Inferred,WO3,0.56,percent,,,1982
596,Covas; Valdarcas,Portugal,-8.70555555555556,41.7069444444444,689000.0,metric tons,Proven,WO3,0.86,percent,,,1982
596,Covas; Valdarcas,Portugal,-8.70555555555556,41.7069444444444,233000.0,metric tons,Inferred,WO3,0.56,percent,,,1982
596,Covas; Valdarcas,Portugal,-8.70555555555556,41.7069444444444,689000.0,metric tons,Proven,WO3,0.86,percent,,,1982
597,Lagares,Portugal,-7.74027777777778,40.8111111111111,,,,Sn,,,,,
597,Lagares,Portugal,-7.74027777777778,40.8111111111111,,,,Nb,,,,,
597,Lagares,Portugal,-7.74027777777778,40.8111111111111,,,,Ta,,,,,
598,Neves Corvo,Portugal,-7.96666666666667,37.6,358506.0,metric tons,,Sn,100.0,percent,,,1993
598,Neves Corvo,Portugal,-7.96666666666667,37.6,358506.0,metric tons,,Sn,100.0,percent,,,1993
599,Panasqueira,Portugal,-7.68333333333333,40.15,458858.0,metric tons,Measured,WO3,0.284,percent,,,2005
599,Panasqueira,Portugal,-7.68333333333333,40.15,4096111.0,metric tons,Indicated,WO3,0.256,percent,,,2005
599,Panasqueira,Portugal,-7.68333333333333,40.15,1673722.0,metric tons,Inferred,WO3,0.22,percent,,,2005
599,Panasqueira,Portugal,-7.68333333333333,40.15,458858.0,metric tons,Measured,WO3,0.284,percent,,,2005
599,Panasqueira,Portugal,-7.68333333333333,40.15,4096111.0,metric tons,Indicated,WO3,0.256,percent,,,2005
599,Panasqueira,Portugal,-7.68333333333333,40.15,1673722.0,metric tons,Inferred,WO3,0.22,percent,,,2005
599,Panasqueira,Portugal,-7.68333333333333,40.15,458858.0,metric tons,Measured,WO3,0.284,percent,,,2005
599,Panasqueira,Portugal,-7.68333333333333,40.15,4096111.0,metric tons,Indicated,WO3,0.256,percent,,,2005
599,Panasqueira,Portugal,-7.68333333333333,40.15,1673722.0,metric tons,Inferred,WO3,0.22,percent,,,2005
600,Riba de Alva,Portugal,-6.93333333333333,41.0333333333333,380000.0,metric tons,,WO3,0.51,percent,,,1976
601,Santa Eulalia,Portugal,-7.25972222222222,39.0111111111111,,,,Sn,,,,,
601,Santa Eulalia,Portugal,-7.25972222222222,39.0111111111111,,,,W,,,,,
602,Santa Leocadia; Tabuaco,Portugal,-7.5,41.1333333333333,500000.0,metric tons,,WO3,0.3,percent,,,1982
603,Tarouca,Portugal,-7.6,41.0166666666667,,,,W,,,,,
604,Val das Gatas,Portugal,-7.53888888888889,41.2875,,,,W,,,,,
605,Zezere River; Macainhas; Casteleiro,Portugal,-7.31666666666667,40.35,,,,Sn,,,,,
606,Dalnetayozhnoe,Russia,136.131944444444,45.6641666666667,,,,Sn,,,,,
606,Dalnetayozhnoe,Russia,136.131944444444,45.6641666666667,,,,Zn,,,,,
606,Dalnetayozhnoe,Russia,136.131944444444,45.6641666666667,,,,Pb,,,,,
606,Dalnetayozhnoe,Russia,136.131944444444,45.6641666666667,,,,Ag,,,,,
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,200000.0,metric tons,,SnO2,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,270000.0,metric tons,,sphalerite,,,,,1992
607,Tigrinoe,Russia,135.75,46.0833333333333,180000.0,metric tons,,wolframite,,,,,1992
608,Verkhne-Zolotoe,Russia,136.433333333333,46.5333333333333,,,,Cu,,,,,
608,Verkhne-Zolotoe,Russia,136.433333333333,46.5333333333333,,,,Sn,,,,,
608,Verkhne-Zolotoe,Russia,136.433333333333,46.5333333333333,,,,Pb,,,,,
608,Verkhne-Zolotoe,Russia,136.433333333333,46.5333333333333,,,,Ag,,,,,
608,Verkhne-Zolotoe,Russia,136.433333333333,46.5333333333333,,,,Au,,,,,
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,22025000.0,metric tons,,WO3,0.58,percent,,,1985
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
609,Vostok-2,Russia,135.877777777778,46.4675,100000.0,metric tons,,WO3,100.0,percent,,,1965
610,Yantarnoe,Russia,136.565555555556,46.3358333333333,,,,Sn,,,,,
610,Yantarnoe,Russia,136.565555555556,46.3358333333333,,,,Cu,,,,,
610,Yantarnoe,Russia,136.565555555556,46.3358333333333,,,,Zn,,,,,
610,Yantarnoe,Russia,136.565555555556,46.3358333333333,,,,Pb,,,,,
611,Zabytoe,Russia,135.417777777778,45.6488888888889,,,,W,,,,,
611,Zabytoe,Russia,135.417777777778,45.6488888888889,,,,Sn,,,,,
611,Zabytoe,Russia,135.417777777778,45.6488888888889,,,,Bi,,,,,
612,Zimnee,Russia,135.961111111111,45.7736111111111,,,,Sn,,,,,
612,Zimnee,Russia,135.961111111111,45.7736111111111,,,,Zn,,,,,
612,Zimnee,Russia,135.961111111111,45.7736111111111,,,,Pb,,,,,
613,Zvezdnoe,Russia,136.5075,46.1730555555556,,,,Sn,,,,,
613,Zvezdnoe,Russia,136.5075,46.1730555555556,,,,Pb,,,,,
613,Zvezdnoe,Russia,136.5075,46.1730555555556,,,,Zn,,,,,
613,Zvezdnoe,Russia,136.5075,46.1730555555556,,,,Cu,,,,,
615,Inkura,Russia,103.35,50.3166666666667,,,,W,,,,,
615,Inkura,Russia,103.35,50.3166666666667,,,,Mo,,,,,
616,Kholtoson,Russia,103.333333333333,50.3166666666667,,,,W,,,,,
616,Kholtoson,Russia,103.333333333333,50.3166666666667,,,,Mo,,,,,
618,Chaantal,Russia,-179.408888888889,67.8666666666667,,,,Sn,,,,,
618,Chaantal,Russia,-179.408888888889,67.8666666666667,,,,W,,,,,
619,Ekug,Russia,-178.071111111111,67.5719444444444,,,,Sn,,,,,
619,Ekug,Russia,-178.071111111111,67.5719444444444,,,,W,,,,,
619,Ekug,Russia,-178.071111111111,67.5719444444444,,,,Cu,,,,,
619,Ekug,Russia,-178.071111111111,67.5719444444444,,,,Ag,,,,,
619,Ekug,Russia,-178.071111111111,67.5719444444444,,,,Au,,,,,
620,Iultin,Russia,-178.726666666667,67.8569444444445,1505000.0,metric tons,,WO3,0.8,percent,,,1985
620,Iultin,Russia,-178.726666666667,67.8569444444445,1505000.0,metric tons,,WO3,0.8,percent,,,1985
620,Iultin,Russia,-178.726666666667,67.8569444444445,1505000.0,metric tons,,WO3,0.8,percent,,,1985
620,Iultin,Russia,-178.726666666667,67.8569444444445,1505000.0,metric tons,,WO3,0.8,percent,,,1985
621,Svetloe,Russia,-178.3175,68.0661111111111,,,,Sn,,,,,
621,Svetloe,Russia,-178.3175,68.0661111111111,,,,W,,,,,
622,Tenkergin,Russia,-178.914722222222,68.1788888888889,,,,W,,,,,
622,Tenkergin,Russia,-178.914722222222,68.1788888888889,,,,Sn,,,,,
624,Arsen'evskoe; Arsenyevsky,Russia,134.787222222222,44.4238888888889,,,,Sn,,,,,
624,Arsen'evskoe; Arsenyevsky,Russia,134.787222222222,44.4238888888889,,,,Pb,,,,,
624,Arsen'evskoe; Arsenyevsky,Russia,134.787222222222,44.4238888888889,,,,Zn,,,,,
624,Arsen'evskoe; Arsenyevsky,Russia,134.787222222222,44.4238888888889,,,,W,,,,,
624,Arsen'evskoe; Arsenyevsky,Russia,134.787222222222,44.4238888888889,,,,Ag,,,,,
626,Dubrovskoe; Lifudzin,Russia,134.95,44.3166666666667,,,,Sn,,,,,
626,Dubrovskoe; Lifudzin,Russia,134.95,44.3166666666667,,,,Pb,,,,,
626,Dubrovskoe; Lifudzin,Russia,134.95,44.3166666666667,,,,Zn,,,,,
626,Dubrovskoe; Lifudzin,Russia,134.95,44.3166666666667,,,,Cu,,,,,
626,Dubrovskoe; Lifudzin,Russia,134.95,44.3166666666667,,,,Ag,,,,,
626,Dubrovskoe; Lifudzin,Russia,134.95,44.3166666666667,,,,Bi,,,,,
627,Iskra,Russia,134.483333333333,44.2,,,,Sn,,,,,
627,Iskra,Russia,134.483333333333,44.2,,,,Cu,,,,,
628,Khrustalnoe,Russia,134.979166666667,44.4688888888889,,,,Sn,,,,,
628,Khrustalnoe,Russia,134.979166666667,44.4688888888889,,,,Pb,,,,,
628,Khrustalnoe,Russia,134.979166666667,44.4688888888889,,,,W,,,,,
628,Khrustalnoe,Russia,134.979166666667,44.4688888888889,,,,Ag,,,,,
629,Manastiyrka; Monastyrskoe,Russia,135.75,44.3666666666667,,,,Pb,,,,,
629,Manastiyrka; Monastyrskoe,Russia,135.75,44.3666666666667,,,,Zn,,,,,
629,Manastiyrka; Monastyrskoe,Russia,135.75,44.3666666666667,,,,Sn,,,,,
630,Silinka,Russia,135.25,44.3333333333333,,,,Sn,,,,,
630,Silinka,Russia,135.25,44.3333333333333,,,,Pb,,,,,
630,Silinka,Russia,135.25,44.3333333333333,,,,Zn,,,,,
631,Smirnovskoe; Stalinskoe,Russia,135.333055555556,44.6344444444444,,,,Pb,,,,,
631,Smirnovskoe; Stalinskoe,Russia,135.333055555556,44.6344444444444,,,,Zn,,,,,
631,Smirnovskoe; Stalinskoe,Russia,135.333055555556,44.6344444444444,,,,Sn,,,,,
631,Smirnovskoe; Stalinskoe,Russia,135.333055555556,44.6344444444444,,,,Ag,,,,,
632,Vysokogorskoe,Russia,135.166666666667,44.3466666666667,,,,Sn,,,,,
632,Vysokogorskoe,Russia,135.166666666667,44.3466666666667,,,,Cu,,,,,
632,Vysokogorskoe,Russia,135.166666666667,44.3466666666667,,,,Pb,,,,,
632,Vysokogorskoe,Russia,135.166666666667,44.3466666666667,,,,Zn,,,,,
632,Vysokogorskoe,Russia,135.166666666667,44.3466666666667,,,,Mo,,,,,
634,Berezovskoe; Zentralnoe,Russia,131.183333333333,49.1166666666667,,,,Sn,,,,,1967
634,Berezovskoe; Zentralnoe,Russia,131.183333333333,49.1166666666667,,,,Sn,,,,,1967
634,Berezovskoe; Zentralnoe,Russia,131.183333333333,49.1166666666667,,,,Sn,,,,,1967
634,Berezovskoe; Zentralnoe,Russia,131.183333333333,49.1166666666667,,,,Sn,,,,,1967
634,Berezovskoe; Zentralnoe,Russia,131.183333333333,49.1166666666667,,,,Sn,,,,,1967
634,Berezovskoe; Zentralnoe,Russia,131.183333333333,49.1166666666667,,,,Sn,,,,,1967
634,Berezovskoe; Zentralnoe,Russia,131.183333333333,49.1166666666667,,,,Sn,,,,,1967
634,Berezovskoe; Zentralnoe,Russia,131.183333333333,49.1166666666667,,,,Sn,,,,,1967
635,Dzhalinda,Russia,131.421666666667,49.1497222222222,,,,Sn,,,,,
635,Dzhalinda,Russia,131.421666666667,49.1497222222222,,,,In,,,,,
636,Khingan,Russia,131.249722222222,48.9897222222222,,,,Sn,,,,,
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sn,0.93,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sb,3.6,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Ag,0.05,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Pb,6.0,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Bi,0.14,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sn,0.93,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sb,3.6,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Ag,0.05,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Pb,6.0,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Bi,0.14,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sn,0.93,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sb,3.6,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Ag,0.05,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Pb,6.0,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Bi,0.14,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sn,0.93,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sb,3.6,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Ag,0.05,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Pb,6.0,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Bi,0.14,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sn,0.93,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sb,3.6,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Ag,0.05,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Pb,6.0,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Bi,0.14,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sn,0.93,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sb,3.6,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Ag,0.05,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Pb,6.0,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Bi,0.14,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sn,0.93,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sb,3.6,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Ag,0.05,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Pb,6.0,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Bi,0.14,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sn,0.93,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Sb,3.6,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Ag,0.05,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Pb,6.0,percent,,,1958
637,Verkhnebidzhanskoe,Russia,131.495,48.6236111111111,5000.0,metric tons,Probable,Bi,0.14,percent,,,1958
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
